,Year,Country_Residence,Origin,Type,Count,Lat_Residence,Lon_Residence,Lat_Origin,Lon_Origin
0,2016,Aruba,Colombia,Refugees (incl. refugee-like situations),0,12.52111,-69.968338,4.570868,-74.297333
1,2016,Aruba,Cuba,Refugees (incl. refugee-like situations),0,12.52111,-69.968338,21.521757,-77.78116700000001
2,2016,Aruba,Venezuela,Refugees (incl. refugee-like situations),0,12.52111,-69.968338,6.42375,-66.58973
3,2016,Afghanistan,Afghanistan,Refugees (incl. refugee-like situations),0,33.93911,67.709953,33.93911,67.709953
4,2016,Afghanistan,Iran,Refugees (incl. refugee-like situations),33,33.93911,67.709953,32.427908,53.68804599999999
5,2016,Afghanistan,Iraq,Refugees (incl. refugee-like situations),0,33.93911,67.709953,33.223191,43.679291
6,2016,Afghanistan,Kyrgyzstan,Refugees (incl. refugee-like situations),0,33.93911,67.709953,41.20438,74.766098
7,2016,Afghanistan,Pakistan,Refugees (incl. refugee-like situations),59737,33.93911,67.709953,30.375321000000003,69.345116
8,2016,Afghanistan,Tajikistan,Refugees (incl. refugee-like situations),0,33.93911,67.709953,38.861034000000004,71.276093
9,2016,Afghanistan,Uzbekistan,Refugees (incl. refugee-like situations),0,33.93911,67.709953,41.377491,64.585262
10,2016,Angola,Afghanistan,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,33.93911,67.709953
11,2016,Angola,Burundi,Refugees (incl. refugee-like situations),9,-11.202691999999999,17.873887,-3.3730559999999996,29.918885999999997
12,2016,Angola,Central African Republic,Refugees (incl. refugee-like situations),9,-11.202691999999999,17.873887,6.611111,20.939444
13,2016,Angola,Cte d'Ivoire,Refugees (incl. refugee-like situations),510,-11.202691999999999,17.873887,7.539989,-5.54708
14,2016,Angola,Cameroon,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,7.369722,12.354722
15,2016,Angola,Congo [DRC],Refugees (incl. refugee-like situations),12944,-11.202691999999999,17.873887,-4.038333000000001,21.758664000000003
16,2016,Angola,Congo [Republic],Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,-0.228021,15.827658999999999
17,2016,Angola,Djibouti,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,11.825138,42.590275
18,2016,Angola,Algeria,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,28.033886,1.6596259999999998
19,2016,Angola,Eritrea,Refugees (incl. refugee-like situations),34,-11.202691999999999,17.873887,15.179383999999999,39.782334000000006
20,2016,Angola,Western Sahara,Refugees (incl. refugee-like situations),18,-11.202691999999999,17.873887,24.215526999999998,-12.885834
21,2016,Angola,Ethiopia,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,9.145,40.489672999999996
22,2016,Angola,Guinea,Refugees (incl. refugee-like situations),107,-11.202691999999999,17.873887,9.945587,-9.696645
23,2016,Angola,Gambia,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,13.443182,-15.310139000000001
24,2016,Angola,Guinea-Bissau,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,11.803749,-15.180413
25,2016,Angola,Haiti,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,18.971187,-72.28521500000001
26,2016,Angola,Iraq,Refugees (incl. refugee-like situations),0,-11.202691999999999,17.873887,33.223191,43.679291
